LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
229000,10930,8658,229010,8355,8243
229020,10940,8666,229030,8336,8221
229040,10960,8691,229050,8339,8213
229060,10970,8700,229070,8339,8213
229080,10948,8677,229090,8366,8227
229100,10944,8676,229110,8356,8245
229120,10956,8691,229130,8339,8235
229140,10973,8700,229150,8338,8209
229160,10983,8704,229170,8345,8216
229180,10964,8686,229190,8369,8241
229200,10951,8666,229210,8352,8249
229220,10969,8682,229230,8339,8215
229240,10974,8713,229250,8334,8210
229260,10984,8710,229270,8351,8218
229280,10964,8687,229290,8359,8244
229300,10951,8675,229310,8354,8242
229320,10969,8680,229330,8336,8218
229340,10973,8711,229350,8337,8213
229360,10959,8703,229370,8347,8219
229380,10925,8650,229390,8362,8233
229400,10906,8645,229410,8353,8243
229420,10915,8658,229430,8333,8214
229440,10971,8695,229450,8325,8203
229460,10964,8693,229470,8351,8213
229480,10965,8685,229490,8367,8247
229500,10963,8667,229510,8351,8250
229520,10976,8674,229530,8341,8220
229540,10991,8709,229550,8334,8206
229560,10983,8698,229570,8348,8219
229580,10967,8685,229590,8365,8239
229600,10961,8663,229610,8359,8240
229620,10979,8679,229630,8340,8222
229640,10993,8702,229650,8339,8207
229660,10990,8706,229670,8347,8220
229680,10976,8673,229690,8364,8239
229700,10974,8669,229710,8353,8235
229720,10989,8687,229730,8330,8218
229740,11004,8720,229750,8336,8200
229760,11002,8710,229770,8357,8219
229780,10992,8679,229790,8367,8241
229800,10982,8682,229810,8348,8246
229820,11016,8697,229830,8345,8222
229840,11015,8713,229850,8342,8206
229860,11018,8716,229870,8352,8229
229880,10998,8695,229890,8368,8239
229900,11002,8687,229910,8353,8238
229920,11010,8704,229930,8338,8220
229940,11036,8725,229950,8341,8214
229960,11028,8729,229970,8359,8233
229980,11006,8696,229990,8369,8242
230000,10998,8687,230010,8350,8243
230020,11005,8696,230030,8344,8220
230040,11029,8731,230050,8336,8204
230060,11006,8717,230070,8354,8226
230080,10982,8683,230090,8370,8241
230100,10947,8666,230110,8358,8233
230120,10948,8681,230130,8335,8218
230140,10951,8689,230150,8341,8211
230160,10951,8695,230170,8360,8228
230180,10939,8666,230190,8373,8232
230200,10946,8670,230210,8356,8245
230220,10953,8691,230230,8339,8219
