LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
78000,1949,-41,78010,1330,-29
78020,1846,-33,78030,1300,-26
78040,1961,-28,78050,1362,-36
78060,1906,-31,78070,1271,-30
78080,1893,-35,78090,1366,-29
78100,1945,-28,78110,1325,-31
78120,1858,-30,78130,1330,-34
78140,1957,-37,78150,1367,-34
78160,1901,-30,78170,1298,-33
78180,1881,-32,78190,1363,-32
78200,1939,-25,78210,1318,-31
78220,1842,-28,78230,1316,-32
78240,1966,-35,78250,1364,-32
78260,1897,-32,78270,1280,-30
78280,1911,-31,78290,1366,-30
78300,1937,-28,78310,1299,-23
78320,1852,-36,78330,1323,-20
78340,1960,-25,78350,1363,-29
78360,1892,-29,78370,1283,-29
78380,1911,-21,78390,1372,-18
78400,1943,-25,78410,1303,-37
78420,1855,-34,78430,1301,-36
78440,1949,-30,78450,1349,-20
78460,1893,-29,78470,1279,-28
78480,1906,-35,78490,1371,-37
78500,1934,-28,78510,1308,-25
78520,1850,-20,78530,1324,-31
78540,1948,-39,78550,1359,-35
78560,1897,-25,78570,1269,-28
78580,1905,-31,78590,1390,-16
78600,1925,-32,78610,1310,-19
78620,1857,-33,78630,1324,-18
78640,1964,-41,78650,1346,-24
78660,1888,-23,78670,1268,-25
78680,1908,-29,78690,1373,-32
78700,1920,-31,78710,1300,-22
78720,1838,-30,78730,1334,-24
78740,1973,-30,78750,1348,-31
78760,1885,-30,78770,1284,-29
78780,1904,-31,78790,1372,-26
78800,1925,-29,78810,1301,-30
78820,1855,-20,78830,1342,-30
78840,1972,-28,78850,1345,-27
78860,1888,-26,78870,1281,-33
78880,1933,-31,78890,1370,-31
78900,1926,-27,78910,1314,-27
78920,1871,-27,78930,1323,-41
78940,1953,-31,78950,1337,-27
78960,1878,-26,78970,1272,-36
78980,1930,-29,78990,1372,-27
79000,1941,-31,79010,1271,-21
79020,1856,-32,79030,1341,-30
79040,1961,-30,79050,1337,-30
79060,1873,-26,79070,1285,-37
79080,1943,-23,79090,1381,-28
79100,1918,-32,79110,1299,-30
79120,1860,-26,79130,1336,-19
79140,1935,-26,79150,1342,-30
79160,1875,-26,79170,1283,-36
79180,1927,-36,79190,1365,-33
79200,1918,-33,79210,1291,-35
79220,1871,-38,79230,1352,-26
79240,1957,-30,79250,1345,-29
79260,1890,-29,79270,1299,-37
79280,1929,-30,79290,1384,-23
79300,1910,-32,79310,1300,-32
79320,1869,-38,79330,1350,-16
79340,1956,-34,79350,1355,-34
79360,1882,-23,79370,1286,-23
79380,1942,-28,79390,1386,-37
79400,1915,-27,79410,1300,-29
79420,1874,-32,79430,1337,-25
79440,1964,-38,79450,1343,-27
79460,1887,-38,79470,1317,-33
79480,1946,-29,79490,1384,-33
79500,1924,-29,79510,1298,-28
79520,1879,-36,79530,1355,-26
79540,1956,-19,79550,1330,-26
79560,1886,-29,79570,1291,-32
79580,1946,-29,79590,1382,-34
79600,1921,-38,79610,1293,-25
79620,1886,-31,79630,1361,-25
79640,1957,-33,79650,1327,-33
79660,1875,-25,79670,1298,-31
79680,1958,-35,79690,1372,-20
79700,1926,-19,79710,1295,-33
79720,1858,-36,79730,1370,-31
79740,1957,-25,79750,1330,-30
79760,1887,-32,79770,1308,-30
79780,1940,-28,79790,1374,-35
79800,1922,-34,79810,1282,-23
79820,1881,-27,79830,1368,-36
79840,1960,-31,79850,1331,-33
79860,1852,-31,79870,1303,-31
79880,1952,-27,79890,1374,-35
79900,1919,-37,79910,1292,-36
79920,1870,-25,79930,1369,-32
79940,1938,-31,79950,1327,-35
79960,1866,-23,79970,1309,-30
79980,1968,-31,79990,1351,-27
80000,1917,-32,80010,1278,-25
80020,1891,-31,80030,1373,-28
80040,1947,-26,80050,1343,-27
80060,1858,-34,80070,1317,-28
80080,1957,-31,80090,1376,-15
80100,1909,-31,80110,1287,-27
80120,1879,-25,80130,1366,-37
80140,1947,-23,80150,1340,-33
80160,1870,-34,80170,1319,-35
80180,1960,-29,80190,1377,-30
80200,1907,-25,80210,1292,-31
80220,1901,-32,80230,1367,-25
80240,1950,-44,80250,1325,-16
80260,1857,-33,80270,1344,-29
80280,1961,-35,80290,1364,-25
80300,1914,-42,80310,1285,-31
80320,1908,-28,80330,1382,-32
80340,1956,-28,80350,1323,-20
80360,1865,-40,80370,1320,-28
80380,1964,-32,80390,1376,-36
80400,1912,-27,80410,1284,-35
80420,1918,-33,80430,1388,-31
80440,1939,-36,80450,1321,-26
80460,1856,-37,80470,1326,-33
80480,1962,-33,80490,1365,-32
80500,1910,-27,80510,1285,-24
80520,1903,-30,80530,1380,-34
80540,1948,-24,80550,1314,-34
80560,1897,-30,80570,1337,-32
